name,platform,year_of_release,genre,na_sales,eu_sales,jp_sales,other_sales,critic_score,user_score,rating,total_sales,rating_expanded,platform_group
ULTIMATE FIGHTING CHAMPIONSHIP THROWDOWN,GC,2002,Fighting,0.06,0.02,0.0,0.0,67.0,,T,0.08,Teens,Nintendo
MAJOR LEAGUE BASEBALL 2K12,DS,2012,Sports,0.07,0.0,0.0,0.01,,,E,0.08,Everyone,Nintendo
ZOO TYCOON (2013),X360,2013,Simulation,0.02,0.06,0.0,0.01,,,,0.09,Pending,XBox
SILENT HUNTER III,PC,2005,Simulation,0.0,0.07,0.0,0.01,90.0,79.0,T,0.08,Teens,PC
ALIEN SYNDROME,PSP,2007,Role-Playing,0.07,0.0,0.0,0.01,51.0,60.0,T,0.08,Teens,Other
DEEP FEAR,SAT,1998,Adventure,0.0,0.0,0.08,0.0,,,,0.08,Pending,Other
SKELETON WARRIORS,PS,1996,Platform,0.04,0.03,0.0,0.01,,,,0.08,Pending,Playstation
FORD VS CHEVY,XB,2005,Racing,0.06,0.02,0.0,0.0,,,E,0.08,Everyone,XBox
ENDGAME,PS2,2002,Shooter,0.04,0.03,0.0,0.01,57.0,68.0,T,0.08,Teens,Playstation
THE DUKES OF HAZZARD RETURN OF THE GENERAL LEE,XB,2004,Racing,0.06,0.02,0.0,0.0,49.0,70.0,E,0.08,Everyone,XBox
CRIMINAL GIRLS INVITE ONLY,PSP,2010,Role-Playing,0.0,0.0,0.08,0.0,,,,0.08,Pending,Other
ULTIMATE DUCK HUNTING,Wii,2009,Sports,0.07,0.0,0.0,0.01,28.0,,T,0.08,Teens,Nintendo
JUST DANCE DISNEY PARTY 2,WiiU,2015,Action,0.06,0.01,0.0,0.01,,,E,0.07999999999999999,Everyone,Nintendo
DREAMER SERIES SHOP OWNER,DS,2009,Simulation,0.07,0.0,0.0,0.01,,,E,0.08,Everyone,Nintendo
VIRUS,SAT,1997,Shooter,0.0,0.0,0.08,0.0,,,,0.08,Pending,Other
JIKKYOU POWERFUL PRO YAKYUU NEXT,Wii,2009,Sports,0.0,0.0,0.08,0.0,,,,0.08,Pending,Nintendo
THE SIMS 3 BARNACLE BAY,PC,2011,Simulation,0.07,0.0,0.0,0.01,,67.0,T,0.08,Teens,PC
WWE CRUSH HOUR,GC,2003,Racing,0.06,0.02,0.0,0.0,55.0,70.0,T,0.08,Teens,Nintendo
METAL GEAR SOLID V THE PHANTOM PAIN,PC,2015,Action,0.0,0.07,0.0,0.0,91.0,77.0,M,0.07,Mature,PC
DRAGON SHADOW SPELL,PS2,2007,Role-Playing,0.0,0.0,0.08,0.0,,,,0.08,Pending,Playstation
DRAGON SLAYER THE LEGEND OF HEROES,GEN,1994,Role-Playing,0.0,0.0,0.08,0.0,,,,0.08,Pending,Other
SOUND NOVEL TSUKURU,SNES,1996,Misc,0.0,0.0,0.08,0.0,,,,0.08,Pending,Nintendo
THE IDOLM@STER,X360,2007,Simulation,0.0,0.0,0.08,0.0,,,,0.08,Pending,XBox
MOMOTAROU DENTETSU 11,GC,2002,Misc,0.0,0.0,0.07,0.0,,,,0.07,Pending,Nintendo
NHL HITZ 20-03,GC,2002,Sports,0.06,0.02,0.0,0.0,82.0,84.0,E,0.08,Everyone,Nintendo
ADVENTURE TIME FINN & JAKE INVESTIGATIONS,X360,2015,Action,0.03,0.05,0.0,0.01,,,,0.09,Pending,XBox
GUILTY GEAR XX SLASH,PS2,2006,Fighting,0.0,0.0,0.08,0.0,,,,0.08,Pending,Playstation
COP THE RECRUIT,DS,2009,Action,0.05,0.02,0.0,0.01,55.0,75.0,T,0.08,Teens,Nintendo
MISSION RUNWAY,DS,2008,Simulation,0.07,0.01,0.0,0.01,,,E,0.09,Everyone,Nintendo
URBAN REIGN,PS2,2005,Action,0.04,0.03,0.0,0.01,60.0,82.0,T,0.08,Teens,Playstation
SUPER ROBOT TAISEN Z SPECIAL DISC,PS2,2009,Misc,0.0,0.0,0.08,0.0,,,,0.08,Pending,Playstation
SLAYERS ROYAL 2,SAT,1998,Role-Playing,0.0,0.0,0.08,0.0,,,,0.08,Pending,Other
CATE WEST THE VANISHING FILES,Wii,2009,Adventure,0.07,0.0,0.0,0.01,65.0,,E10+,0.08,Everyone 10y+,Nintendo
SOUL BUBBLES,DS,2008,Puzzle,0.05,0.02,0.0,0.01,78.0,80.0,E,0.08,Everyone,Nintendo
RESIDENT EVIL 3 NEMESIS,GC,2003,Action,0.06,0.02,0.0,0.0,62.0,83.0,M,0.08,Mature,Nintendo
ALL-STAR BASEBALL 2004,GC,2003,Sports,0.06,0.02,0.0,0.0,80.0,92.0,E,0.08,Everyone,Nintendo
BANGAI-O SPIRITS,DS,2008,Shooter,0.07,0.0,0.0,0.01,83.0,81.0,E10+,0.08,Everyone 10y+,Nintendo
VALENTINO ROSSI THE GAME,PS4,2016,Racing,0.01,0.05,0.0,0.01,75.0,80.0,E,0.07,Everyone,Playstation
ULTIMATE PARTY CHALLENGE,Wii,2009,Misc,0.07,0.0,0.0,0.01,,,E,0.08,Everyone,Nintendo
TEAM ELIMINATION GAMES,Wii,2009,Misc,0.07,0.0,0.0,0.01,,,E,0.08,Everyone,Nintendo
WHAC-A-MOLE,DS,2005,Puzzle,0.07,0.0,0.0,0.01,,54.0,E,0.08,Everyone,Nintendo
SAMURAI WARRIORS CHRONICLES 3,3DS,2014,Action,0.0,0.0,0.08,0.0,63.0,61.0,T,0.08,Teens,Nintendo
WINTER STARS,PS3,2011,Sports,0.01,0.05,0.0,0.01,53.0,,E,0.07,Everyone,Playstation
DAWN OF HEROES,DS,2010,Role-Playing,0.07,0.0,0.0,0.01,69.0,,E10+,0.08,Everyone 10y+,Nintendo
LOST IN BLUE SHIPWRECKED,Wii,2008,Adventure,0.07,0.0,0.0,0.01,54.0,60.0,E10+,0.08,Everyone 10y+,Nintendo
SALON SUPERSTAR,DS,2009,Simulation,0.07,0.0,0.0,0.0,,,E,0.07,Everyone,Nintendo
SCOOBY-DOO! WHO'S WATCHING WHO?,PSP,2006,Adventure,0.07,0.0,0.0,0.01,,,,0.08,Pending,Other
MADDEN NFL 08,GC,2007,Sports,0.06,0.02,0.0,0.0,75.0,70.0,E,0.08,Everyone,Nintendo
ALIENS IN THE ATTIC,Wii,2009,Action,0.07,0.0,0.0,0.01,,,E10+,0.08,Everyone 10y+,Nintendo
RO-KYU-BU!,PSP,2011,Adventure,0.0,0.0,0.08,0.0,,,,0.08,Pending,Other
FROGGER BEYOND,XB,2002,Platform,0.06,0.02,0.0,0.0,,,E,0.08,Everyone,XBox
KATEKYOO HITMAN REBORN! DS FLAME RUMBLE KAIEN RING SOUDATSUEN!,DS,2007,Fighting,0.0,0.0,0.08,0.0,,,,0.08,Pending,Nintendo
WORLD CHAMPIONSHIP POKER DELUXE SERIES,DS,2005,Misc,0.07,0.0,0.0,0.01,67.0,,E,0.08,Everyone,Nintendo
STUART LITTLE 3 BIG PHOTO ADVENTURE,PS2,2005,Platform,0.04,0.03,0.0,0.01,71.0,77.0,E,0.08,Everyone,Playstation
NI HAO KAI-LAN SUPER GAME DAY,PS2,2009,Misc,0.04,0.03,0.0,0.01,,,E,0.08,Everyone,Playstation
SERIOUS SAM 3 BFE,PC,2011,Shooter,0.01,0.05,0.0,0.01,72.0,82.0,,0.07,Pending,PC
ULTIMATE SHOOTING COLLECTION,Wii,2008,Shooter,0.07,0.0,0.0,0.0,66.0,,E,0.07,Everyone,Nintendo
PRO YAKYUU FAMISTA DS 2010,DS,2010,Sports,0.0,0.0,0.08,0.0,,,,0.08,Pending,Nintendo
KATEKYOO HITMAN REBORN! DS FLAME RUMBLE HYPER - MOEYO MIRAI,DS,2008,Fighting,0.0,0.0,0.08,0.0,,,,0.08,Pending,Nintendo
CAPTAIN TSUBASA,PS2,2006,Sports,0.0,0.0,0.08,0.0,,,,0.08,Pending,Playstation
INFERNAL HELL'S VENGEANCE,X360,2009,Shooter,0.06,0.01,0.0,0.01,35.0,53.0,M,0.07999999999999999,Mature,XBox
PITFALL THE LOST EXPEDITION,GC,2004,Platform,0.06,0.02,0.0,0.0,73.0,86.0,E,0.08,Everyone,Nintendo
NO ONE CAN STOP MR DOMINO!,PS,1998,Misc,0.04,0.03,0.0,0.0,,,,0.07,Pending,Playstation
MAN VS WILD,Wii,2011,Action,0.07,0.0,0.0,0.0,,,T,0.07,Teens,Nintendo
GT ADVANCE 3 PRO CONCEPT RACING,GBA,2002,Racing,0.05,0.02,0.0,0.0,74.0,,E,0.07,Everyone,Nintendo
DUKE NUKEM LAND OF THE BABES,PS,2000,Shooter,0.04,0.03,0.0,0.0,37.0,68.0,M,0.07,Mature,Playstation
MAJIN TENSEI,SNES,1994,Role-Playing,0.0,0.0,0.08,0.0,,,,0.08,Pending,Nintendo
YORU NO NAI KUNI,PS4,2015,Role-Playing,0.0,0.0,0.08,0.0,,,,0.08,Pending,Playstation
DRAGON FORCE II KAMISARISHI DAICHI NI,SAT,1998,Strategy,0.0,0.0,0.08,0.0,,,,0.08,Pending,Other
MONKEY HERO,PS,1998,Action,0.04,0.03,0.0,0.0,,,,0.07,Pending,Playstation
SUMIKKO GURASHI MURA O TSUKURUNDESU,3DS,2016,Misc,0.0,0.0,0.08,0.0,,,,0.08,Pending,Nintendo
PUCHI PUCHI VIRUS,DS,2007,Puzzle,0.07,0.0,0.0,0.01,73.0,42.0,E,0.08,Everyone,Nintendo
KRAZY IVAN,PS,1995,Simulation,0.04,0.03,0.0,0.0,,,,0.07,Pending,Playstation
NEED FOR SPEED UNDERCOVER,PC,2008,Racing,0.0,0.07,0.0,0.01,65.0,49.0,T,0.08,Teens,PC
QUO VADIS,SAT,1995,Strategy,0.0,0.0,0.08,0.0,,,,0.08,Pending,Other
NEED FOR SPEED MOST WANTED,PC,2012,Racing,0.0,0.06,0.0,0.02,82.0,85.0,T,0.08,Teens,PC
PQ PRACTICAL INTELLIGENCE QUOTIENT,PSP,2005,Puzzle,0.07,0.0,0.0,0.01,69.0,,E,0.08,Everyone,Other
THE WOLF AMONG US,XOne,2014,Adventure,0.05,0.02,0.0,0.01,,85.0,M,0.08,Mature,XBox
FATE/TIGER COLOSSEUM,PSP,2007,Fighting,0.0,0.0,0.08,0.0,,,,0.08,Pending,Other
SCORE INTERNATIONAL BAJA 1000 THE OFFICIAL GAME,PS3,2008,Racing,0.07,0.0,0.0,0.01,,,,0.08,Pending,Playstation
10 MINUTE SOLUTION,Wii,2010,Sports,0.06,0.01,0.0,0.01,,,E,0.07999999999999999,Everyone,Nintendo
DRAGON BALL Z THE LEGACY OF GOKU I & II,GBA,2005,Role-Playing,0.05,0.02,0.0,0.0,,,,0.07,Pending,Nintendo
FAMILY GAME NIGHT 4 THE GAME SHOW,X360,2011,Misc,0.07,0.0,0.0,0.01,,,E,0.08,Everyone,XBox
R RACING EVOLUTION,GC,2003,Racing,0.06,0.02,0.0,0.0,67.0,,T,0.08,Teens,Nintendo
ROMANCE OF THE THREE KINGDOMS 13,PS4,2015,Action,0.02,0.0,0.05,0.01,,,,0.08,Pending,Playstation
ZERO ESCAPE ZERO TIME DILEMMA,3DS,2016,Adventure,0.05,0.0,0.02,0.01,81.0,85.0,M,0.08,Mature,Nintendo
STELLA DEUS THE GATE OF ETERNITY,PS2,2004,Strategy,0.04,0.03,0.0,0.01,75.0,80.0,T,0.08,Teens,Playstation
VIETCONG PURPLE HAZE,XB,2004,Shooter,0.06,0.02,0.0,0.0,57.0,84.0,M,0.08,Mature,XBox
CONFLICT DESERT STORM,GC,2003,Shooter,0.06,0.02,0.0,0.0,62.0,84.0,T,0.08,Teens,Nintendo
ONE PIECE GEAR SPIRIT,DS,2007,Fighting,0.0,0.0,0.08,0.0,,,,0.08,Pending,Nintendo
TALES OF FANDOM VOL2,PS2,2007,Role-Playing,0.0,0.0,0.08,0.0,,,,0.08,Pending,Playstation
GENKAI TOTSUKI MOERO CHRONICLE,PSV,2014,Role-Playing,0.0,0.0,0.08,0.0,,,,0.08,Pending,Playstation
MINNA NO JOUSHIKI RYOKU TV,Wii,2008,Misc,0.0,0.0,0.08,0.0,,,,0.08,Pending,Nintendo
PTO IV PACIFIC THEATER OF OPERATIONS,PS2,2002,Strategy,0.04,0.03,0.0,0.01,71.0,66.0,E,0.08,Everyone,Playstation
BELLA SARA,DS,2008,Misc,0.04,0.03,0.0,0.01,,,E,0.08,Everyone,Nintendo
TEARS TO TIARA GARLAND OF THE EARTH,PS3,2008,Strategy,0.0,0.0,0.08,0.0,,,,0.08,Pending,Playstation
THE PENGUINS OF MADAGASCAR DR BLOWHOLE RETURNS - AGAIN!,Wii,2011,Action,0.04,0.03,0.0,0.01,,,,0.08,Pending,Nintendo
BACKYARD NBA BASKETBALL,DS,2007,Sports,0.07,0.0,0.0,0.01,,,,0.08,Pending,Nintendo
MIND QUIZ YOUR BRAIN COACH,DS,2006,Misc,0.0,0.0,0.08,0.0,,,E,0.08,Everyone,Nintendo
ELEBITS THE ADVENTURES OF KAI AND ZERO,DS,2008,Adventure,0.07,0.0,0.0,0.01,75.0,83.0,E,0.08,Everyone,Nintendo
AIKATSU! MY NO1 STAGE!,3DS,2015,Misc,0.0,0.0,0.08,0.0,,,,0.08,Pending,Nintendo
CODENAME KIDS NEXT DOOR OPERATION SODA,GBA,2004,Platform,0.05,0.02,0.0,0.0,,,E,0.07,Everyone,Nintendo
FAR CRY INSTINCTS EVOLUTION,XB,2006,Shooter,0.06,0.02,0.0,0.0,78.0,63.0,M,0.08,Mature,XBox
PINBALL HALL OF FAME THE GOTTLIEB COLLECTION,XB,2004,Misc,0.06,0.02,0.0,0.0,,,,0.08,Pending,XBox
CONCEPTION PLEASE GIVE BIRTH TO MY CHILD!,PSP,2012,Role-Playing,0.0,0.0,0.08,0.0,,,,0.08,Pending,Other
RAYMAN ORIGINS,PC,2012,Platform,0.0,0.06,0.0,0.01,86.0,84.0,E10+,0.06999999999999999,Everyone 10y+,PC
MEDAL OF HONOR UNDERGROUND,GBA,2002,Shooter,0.05,0.02,0.0,0.0,46.0,17.0,T,0.07,Teens,Nintendo
SUPER FOOTBALL,2600,1987,Sports,0.07,0.0,0.0,0.0,,,,0.07,Pending,Other
THE IDOLMASTER GRAVURE FOR YOU! VOL 3,PS3,2011,Misc,0.0,0.0,0.08,0.0,,,,0.08,Pending,Playstation
COSMIC FAMILY,Wii,2007,Misc,0.07,0.0,0.0,0.01,54.0,57.0,E,0.08,Everyone,Nintendo
SCOOBY-DOO! UNMASKED,XB,2005,Platform,0.06,0.02,0.0,0.0,,,,0.08,Pending,XBox
YORU NO NAI KUNI,PSV,2015,Role-Playing,0.0,0.0,0.08,0.0,,,,0.08,Pending,Playstation
DRIVEN,GC,2002,Racing,0.06,0.02,0.0,0.0,55.0,,T,0.08,Teens,Nintendo
DYNASTY WARRIORS 3,XB,2002,Action,0.06,0.02,0.0,0.0,70.0,89.0,T,0.08,Teens,XBox
TENNIS NO OJI-SAMA GYUTTO! DOKIDOKI SURVIVAL - UMI TO YAMA NO LOVE PASSION,DS,2011,Sports,0.0,0.0,0.08,0.0,,,,0.08,Pending,Nintendo
NICOLA KANSHUU MODEL OSHARE * AUDITION PLATINA,3DS,2012,Action,0.0,0.0,0.08,0.0,,,,0.08,Pending,Nintendo
JIMMIE JOHNSON'S ANYTHING WITH AN ENGINE,PS3,2011,Racing,0.07,0.0,0.0,0.01,67.0,68.0,E10+,0.08,Everyone 10y+,Playstation
MTV MUSIC GENERATOR 3 THIS IS THE REMIX,XB,2004,Misc,0.06,0.02,0.0,0.0,79.0,54.0,T,0.08,Teens,XBox
FAIRY TAIL PORTABLE GUILD 2,PSP,2011,Fighting,0.0,0.0,0.08,0.0,,,,0.08,Pending,Other
PARTY PIGS FARMYARD GAMES,Wii,2009,Misc,0.07,0.0,0.0,0.0,,,E,0.07,Everyone,Nintendo
IMAGINE MY RESTAURANT,DS,2009,Simulation,0.0,0.07,0.0,0.01,,,,0.08,Pending,Nintendo
GRAND AGES MEDIEVAL,PS4,2015,Strategy,0.0,0.05,0.02,0.01,64.0,71.0,T,0.08,Teens,Playstation
WIZARDRY LLYLGAMYN SAGA,PS,1998,Role-Playing,0.0,0.0,0.07,0.0,,,,0.07,Pending,Playstation
SUPREMACY MMA,PSV,2012,Fighting,0.02,0.04,0.0,0.01,,,,0.06999999999999999,Pending,Playstation
KINNIKUMAN MUSCLE GRAND PRIX MAX 2 TOKUMORI,PS2,2008,Fighting,0.0,0.0,0.07,0.0,,,,0.07,Pending,Playstation
GALE RACER,SAT,1994,Racing,0.0,0.0,0.07,0.0,,,,0.07,Pending,Other
IN THE GROOVE,PS2,2005,Misc,0.04,0.03,0.0,0.01,72.0,90.0,E,0.08,Everyone,Playstation
THE LEGEND OF KAGE 2,DS,2008,Action,0.07,0.0,0.0,0.0,70.0,63.0,E10+,0.07,Everyone 10y+,Nintendo
MYST,PS,1995,Adventure,0.0,0.0,0.07,0.0,,,,0.07,Pending,Playstation
WORLD TOUR SOCCER 06,PSP,2006,Sports,0.07,0.0,0.0,0.01,72.0,,E,0.08,Everyone,Other
BAROQUE,Wii,2008,Role-Playing,0.07,0.0,0.0,0.01,50.0,81.0,T,0.08,Teens,Nintendo
LOST DIMENSION,PS3,2014,Role-Playing,0.05,0.01,0.0,0.01,71.0,73.0,T,0.07,Teens,Playstation
KILLER INSTINCT (2013),XOne,2013,Fighting,0.04,0.03,0.0,0.01,,,,0.08,Pending,XBox
AKB1/149 LOVE ELECTION,PSV,2012,Adventure,0.0,0.0,0.07,0.0,,,,0.07,Pending,Playstation
NARUTO SHIPPUDEN GEKITO NINJA TAISEN! EX 3,Wii,2008,Fighting,0.0,0.0,0.07,0.0,,,,0.07,Pending,Nintendo
BOKU NO NATSUYASUMI PORTABLE 2 NAZO NAZO SHIMAI TO CHINBOTSUSEN NO HIMITSU,PSP,2010,Adventure,0.0,0.0,0.07,0.0,,,,0.07,Pending,Other
MAGIC PENGEL THE QUEST FOR COLOR,PS2,2002,Role-Playing,0.04,0.03,0.0,0.01,74.0,75.0,E,0.08,Everyone,Playstation
SUPER BASEBALL,2600,1987,Sports,0.07,0.0,0.0,0.0,,,,0.07,Pending,Other
KENKA BANCHOU 6 SOUL & BLOOD,3DS,2015,Fighting,0.0,0.0,0.07,0.0,,,,0.07,Pending,Nintendo
JIKKYOU POWERFUL PRO YAKYUU 2011 KETTEIBAN,PS3,2011,Sports,0.0,0.0,0.07,0.0,,,,0.07,Pending,Playstation
KUNG FU PANDA LEGENDARY WARRIORS,Wii,2008,Action,0.07,0.0,0.0,0.0,,,,0.07,Pending,Nintendo
FORMULA ONE WORLD CHAMPIONSHIP BEYOND THE LIMIT,SCD,1994,Racing,0.0,0.0,0.07,0.0,,,,0.07,Pending,Other
MEDABOTS 8,3DS,2014,Role-Playing,0.0,0.0,0.07,0.0,,,,0.07,Pending,Nintendo
DIVINITY ORIGINAL SIN,XOne,2015,Role-Playing,0.04,0.03,0.0,0.01,,,,0.08,Pending,XBox
LITTLE LEAGUE WORLD SERIES BASEBALL DOUBLE PLAY,DS,2010,Sports,0.07,0.0,0.0,0.01,,,E,0.08,Everyone,Nintendo
HAKUOUKI DS,DS,2010,Adventure,0.0,0.0,0.07,0.0,,,,0.07,Pending,Nintendo
BUSTER BROS COLLECTION,PS,1997,Puzzle,0.04,0.03,0.0,0.0,,,,0.07,Pending,Playstation
AGATHA CHRISTIE AND THEN THERE WERE NONE,Wii,2008,Adventure,0.06,0.01,0.0,0.01,50.0,62.0,T,0.07999999999999999,Teens,Nintendo
SONY COMPUTER SCIENCE KENKYUUJO MOGI KENICHIROU HAKASE KANSHUU NOU NI KAIKAN AHA TAIKEN!,PSP,2006,Misc,0.0,0.0,0.07,0.0,,,,0.07,Pending,Other
GREASE DANCE,PS3,2011,Misc,0.05,0.02,0.0,0.01,,,T,0.08,Teens,Playstation
FUTURAMA,PS2,2003,Platform,0.04,0.03,0.0,0.01,59.0,66.0,T,0.08,Teens,Playstation
FAMICOM MINI HIKARI SHINWA PALUTENA NO KAGAMI,GBA,2004,Platform,0.0,0.0,0.07,0.0,,,,0.07,Pending,Nintendo
THE HISTORY CHANNEL BATTLE FOR THE PACIFIC,PS3,2008,Shooter,0.07,0.0,0.0,0.01,36.0,24.0,T,0.08,Teens,Playstation
ANIMAL KINGDOM WILDLIFE EXPEDITION,Wii,2009,Adventure,0.07,0.0,0.0,0.01,,,E,0.08,Everyone,Nintendo
RAYMAN 3 HOODLUM HAVOC,XB,2003,Platform,0.06,0.02,0.0,0.0,75.0,79.0,E,0.08,Everyone,XBox
MOMOTAROU DENTETSU TAG MATCH YUUJOU - DORYOKU - SHOURI NO MAKI!,PSP,2010,Misc,0.0,0.0,0.07,0.0,,,,0.07,Pending,Other
SUPERMAN RETURNS,DS,2006,Action,0.07,0.0,0.0,0.01,33.0,49.0,E,0.08,Everyone,Nintendo
MY FIRST SONGS,Wii,2010,Misc,0.0,0.06,0.0,0.01,,,,0.06999999999999999,Pending,Nintendo
SUPER GHOULS 'N GHOSTS,GBA,2002,Platform,0.05,0.02,0.0,0.0,78.0,88.0,E,0.07,Everyone,Nintendo
BOXING,PS,2000,Fighting,0.04,0.03,0.0,0.0,,,,0.07,Pending,Playstation
NHL OPEN ICE,PS,1996,Sports,0.04,0.03,0.0,0.0,,,,0.07,Pending,Playstation
LEGEND OF THE GUARDIANS THE OWLS OF GA'HOOLE,X360,2010,Action,0.06,0.01,0.0,0.01,60.0,80.0,E10+,0.07999999999999999,Everyone 10y+,XBox
GUNDAM BATTLE TACTICS,PSP,2005,Action,0.0,0.0,0.07,0.0,,,,0.07,Pending,Other
TOUCH DETECTIVE NAMEKO SHIGERU,3DS,2013,Adventure,0.0,0.0,0.07,0.0,,,,0.07,Pending,Nintendo
NEED FOR SPEED UNDERGROUND 2,PC,2004,Racing,0.0,0.06,0.0,0.01,82.0,85.0,T,0.06999999999999999,Teens,PC
SKY GUNNER,PS2,2001,Action,0.04,0.03,0.0,0.01,,,,0.08,Pending,Playstation
AND1 STREETBALL,XB,2006,Action,0.06,0.02,0.0,0.0,,,,0.08,Pending,XBox
GLADIUS,GC,2003,Strategy,0.06,0.01,0.0,0.0,82.0,88.0,T,0.06999999999999999,Teens,Nintendo
THE HUSTLE DETROIT STREETS,PSP,2005,Sports,0.07,0.0,0.0,0.01,51.0,53.0,T,0.08,Teens,Other
PHOTOKANO,PSV,2013,Adventure,0.0,0.0,0.07,0.0,,,,0.07,Pending,Playstation
WARRIORS OROCHI 3,PSV,2013,Action,0.0,0.0,0.07,0.0,,,,0.07,Pending,Playstation
REAL SOUND KAZE NO RIGURETTO,SAT,1997,Adventure,0.0,0.0,0.07,0.0,,,,0.07,Pending,Other
BLOOD DRIVE,PS3,2010,Racing,0.07,0.0,0.0,0.01,47.0,70.0,M,0.08,Mature,Playstation
AGAIN,DS,2009,Adventure,0.07,0.0,0.0,0.0,,,,0.07,Pending,Nintendo
SOCCER TSUKU PRO SOCCER CLUB O TSUKUROU!,PSV,2013,Sports,0.0,0.0,0.07,0.0,,,,0.07,Pending,Playstation
SUMMON NIGHT 4,PSP,2012,Role-Playing,0.0,0.0,0.07,0.0,,,,0.07,Pending,Other
ESCAPE DEAD ISLAND,PS3,2014,Action,0.04,0.03,0.0,0.01,40.0,35.0,M,0.08,Mature,Playstation
TORCHLIGHT,PC,2009,Role-Playing,0.0,0.06,0.0,0.01,83.0,80.0,T,0.06999999999999999,Teens,PC
PAC-MAN WORLD 3,PSP,2005,Platform,0.07,0.0,0.0,0.01,61.0,60.0,E,0.08,Everyone,Other
ROGUE TROOPER QUARTZ ZONE MASSACRE,Wii,2009,Shooter,0.06,0.0,0.0,0.01,70.0,82.0,T,0.06999999999999999,Teens,Nintendo
HERO BANK,3DS,2014,Role-Playing,0.0,0.0,0.07,0.0,,,,0.07,Pending,Nintendo
DISNEY'S PLANES,3DS,2013,Simulation,0.04,0.03,0.0,0.01,,43.0,E,0.08,Everyone,Nintendo
WINX CLUB,GBA,2005,Shooter,0.05,0.02,0.0,0.0,,,E,0.07,Everyone,Nintendo
WORLD PARTY GAMES,Wii,2009,Misc,0.07,0.0,0.0,0.01,,,E,0.08,Everyone,Nintendo
CLASSIC ROAD,PS,1995,Sports,0.0,0.0,0.07,0.0,,,,0.07,Pending,Playstation
CARTOON NETWORK PUNCH TIME EXPLOSION XL,X360,2011,Fighting,0.07,0.0,0.0,0.01,,,,0.08,Pending,XBox
UTAWARERUMONO ITSUWARI NO KAMEN,PSV,2015,Adventure,0.0,0.0,0.07,0.0,,,,0.07,Pending,Playstation
DAMAGE INC PACIFIC SQUADRON WWII,X360,2012,Simulation,0.07,0.0,0.0,0.01,49.0,55.0,T,0.08,Teens,XBox
MY FUN FACTS COACH,DS,2008,Misc,0.07,0.0,0.0,0.01,,,E,0.08,Everyone,Nintendo
THE IDOLM@STER LIVE FOR YOU!,X360,2008,Misc,0.0,0.0,0.07,0.0,,,,0.07,Pending,XBox
TOKIMEKI MEMORIAL GIRL'S SIDE PREMIUM 3RD STORY,PSP,2012,Adventure,0.0,0.0,0.07,0.0,,,,0.07,Pending,Other
OPEN SEASON,PSP,2006,Platform,0.07,0.0,0.0,0.01,,,E10+,0.08,Everyone 10y+,Other
MEGA MAN XTREME,GB,2000,Platform,0.0,0.0,0.07,0.0,,,,0.07,Pending,Nintendo
AMERICA'S NEXT TOP MODEL,Wii,2010,Action,0.07,0.0,0.0,0.0,,,E10+,0.07,Everyone 10y+,Nintendo
BOMBERMAN MAX 2 RED ADVANCE,GBA,2002,Puzzle,0.05,0.02,0.0,0.0,75.0,,E,0.07,Everyone,Nintendo
FEAR 2 PROJECT ORIGIN,PC,2009,Shooter,0.02,0.05,0.0,0.01,79.0,78.0,M,0.08,Mature,PC
MARGOT'S WORD BRAIN,DS,2008,Puzzle,0.07,0.0,0.0,0.01,,,E10+,0.08,Everyone 10y+,Nintendo
TOY SOLDIERS WAR CHEST,PS4,2015,Action,0.06,0.0,0.0,0.01,62.0,77.0,,0.06999999999999999,Pending,Playstation
GODAI ELEMENTAL FORCE,PS2,2002,Action,0.04,0.03,0.0,0.01,27.0,38.0,T,0.08,Teens,Playstation
CHRONICLES OF MYSTERY THE SECRET TREE OF LIFE,DS,2011,Adventure,0.03,0.04,0.0,0.01,78.0,,E10+,0.08,Everyone 10y+,Nintendo
STILL LIFE,XB,2005,Adventure,0.05,0.02,0.0,0.0,70.0,82.0,M,0.07,Mature,XBox
BIG MUTHA TRUCKERS 2,XB,2005,Racing,0.05,0.02,0.0,0.0,50.0,34.0,M,0.07,Mature,XBox
HANG ON GP,SAT,1995,Racing,0.0,0.0,0.07,0.0,,,,0.07,Pending,Other
UPRISING X,PS,1998,Action,0.04,0.03,0.0,0.0,,,,0.07,Pending,Playstation
SPONGEBOB'S TRUTH OR SQUARE,X360,2009,Action,0.03,0.04,0.0,0.0,,65.0,E,0.07,Everyone,XBox
MEGA MAN XTREME 2,GB,2001,Platform,0.0,0.0,0.07,0.0,,,,0.07,Pending,Nintendo
SESAME STREET READY SET GROVER!,DS,2011,Misc,0.07,0.0,0.0,0.01,,,,0.08,Pending,Nintendo
I-NINJA,XB,2003,Platform,0.05,0.02,0.0,0.0,75.0,84.0,T,0.07,Teens,XBox
SIGMA HARMONICS,DS,2008,Role-Playing,0.0,0.0,0.07,0.0,,,,0.07,Pending,Nintendo
GUNBLADE NY & LA MACHINEGUNS ARCADE HITS PACK,Wii,2010,Shooter,0.06,0.01,0.0,0.01,,,,0.07999999999999999,Pending,Nintendo
THE LORD OF THE RINGS THE BATTLE FOR MIDDLE-EARTH,PC,2004,Strategy,0.01,0.06,0.0,0.01,82.0,86.0,T,0.07999999999999999,Teens,PC
